time,step-size,{controller}.c.acceleration,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.x,{model}.m.y,{odom}.o.velocity_s,{rabbit}.r.angle,{rabbit}.r.distance
0.4300000000000002,0.01,2.177894922353682,-7.708787211153296E-4,-7.747524835329946E-6,0.21780029343123988,0.0,0.8897905436796805,0.0,11.241070756912231
0.4400000000000002,0.01,2.1780212381063473,3.873762417664973E-6,-1.545631204648324E-5,0.22804442312453974,-9.00533857533966E-9,0.934205000066754,-0.005817764173314366,11.232785043716431
0.45000000000000023,0.01,2.1538806768337904,-7.670243275097529E-4,-1.541757442230659E-5,0.23850634231006573,-2.561075554071544E-8,0.934205000066754,0.0,11.231757850646972
0.46000000000000024,0.01,2.1536409984509164,7.708787211153295E-6,-2.308781769740412E-5,0.2491860636193674,-5.7676347750704345E-8,0.934205000066754,-0.005817764173314366,11.22309419631958
0.47000000000000025,0.01,2.1516194791078584,-7.632085746842925E-4,-2.3010729825292585E-5,0.2600811729963063,-1.0301326926533132E-7,0.934205000066754,-0.005817764173314366,11.221849069595336
0.48000000000000026,0.01,2.1513289495388683,-7.632471186203482E-4,-3.064281557213551E-5,0.27119164647298905,-1.6893121210713685E-7,1.0438437574569548,-0.005817764173314366,11.221849069595336
0.49000000000000027,0.01,2.096509570843768,-7.594310757469268E-4,-3.827528675833899E-5,0.2825172818974668,-2.5290718983563387E-7,1.086945941859085,0.0,11.20865626335144
0.5000000000000002,0.01,2.0718801571857934,1.9137643379169497E-5,-4.586959751580826E-5,0.29405805021669373,-3.6203798347855495E-7,1.086945941859085,-0.005817764173314366,11.207746686935424
0.5100000000000002,0.01,2.0716679226887234,-7.518176847750904E-4,-4.5678221082016564E-5,0.3058084694926792,-5.026976100646308E-7,1.1300536172281,0.0,11.2050199508667
0.5200000000000002,0.01,2.04947784658818,2.2839110541008282E-5,-5.319639792976747E-5,0.3177660767839001,-6.807086474240197E-7,1.1506958324106336,0.0,11.201213722229005
0.5300000000000002,0.01,2.038268618981451,2.6598198964883735E-5,-5.296800682435739E-5,0.3299308508668711,-8.925104943582279E-7,1.1506958324106336,0.0,11.194395227432253
0.5400000000000003,0.01,2.036677636862209,2.6484003412178694E-5,-5.2702024834708554E-5,0.34230057273377806,-1.1444963383423028E-6,1.171263907594266,0.0,11.192006225585937
0.5500000000000003,0.01,2.0258361655062522,2.6351012417354277E-5,-5.2437184800586766E-5,0.3548741214618249,-1.4336526612206555E-6,1.171263907594266,0.0,11.186740655899047
0.5600000000000003,0.01,2.0246075325793114,2.6218592400293383E-5,-5.2173674676413224E-5,0.36765133795277,-1.7578477663952565E-6,1.2327663272617428,-0.005817764173314366,11.182037830352783
0.5700000000000003,0.01,1.992758996784778,-7.486656461947879E-4,-5.1911488752410293E-5,0.3806311380594474,-2.1156331379449075E-6,1.2327663272617428,-0.005817764173314366,11.17903455734253
