time,step-size,{controller}.c.acceleration,{controller}.c.desired_steer_angle,{controller}.c.desired_velocity,{controller}.c.steer_angle_vel,{local}.l.angle,{local}.l.distance,{model}.m.steer_angle,{model}.m.theta,{model}.m.velocity,{model}.m.x,{model}.m.y,{networked}.n.steer_angle_s,{networked}.n.theta_s,{networked}.n.velocity_s,{networked}.n.x_s,{networked}.n.y_s
0.17,0.01,1.6640223798312408,0.012396039736528091,3.0370352263980442,0.02569175731884095,0.04654211338651559,6.5063790186246235,0.006959707134097312,-0.21443556296578253,0.2804011365652861,0.002673496962594796,-7.13043136412676E-4,0.017323159100081753,0.03139329308102844,0.12633872412020253,-10.890896110839996,-0.3041960661959524
0.18000000000000002,0.01,1.6535454432757228,0.012396039736528091,3.036310208691491,0.024463496710938507,0.05235987755982996,6.499639568328857,0.007216624707285722,0.21302619879446666,0.2970413603635985,8.044609325492079E-5,3.539933801724593E-4,0.017323159100081753,0.03139329308102844,0.12633872412020253,-10.890896110839996,-0.3041960661959524
0.19000000000000003,0.01,1.6416742629139207,0.01394554470359408,3.0331651318868,0.03028013998338761,0.04654211338651559,6.501083141167959,0.007461259674395107,-0.18470821176123808,0.31357681479635574,-0.002878996365583307,6.090567242485229E-4,0.01878484098568478,0.03170324218586518,0.19695075247481952,-10.88477277226279,-0.30400308067322734
0.20000000000000004,0.01,1.632157190649215,0.012396039736528091,3.033838799211714,0.02220651027959843,0.05235987755982996,6.503170104026794,0.007764061074228983,0.1421052597262587,0.32999355742549497,-0.005034760093539668,-0.0016681618921804073,0.01878484098568478,0.03170324218586518,0.19695075247481952,-10.88477277226279,-0.30400308067322734
0.21000000000000005,0.01,1.6228914946722053,0.01394554470359408,3.034812715212504,0.027816676332142933,0.05235987755982996,6.503392848173777,0.007986126177024967,-0.09445749912925142,0.3463151293319871,-0.005068505482961907,0.001631601136118153,0.01878484098568478,0.03170324218586518,0.19695075247481952,-10.88477277226279,-0.30400308067322734
0.22000000000000006,0.01,1.6131609198894654,0.01394554470359408,3.034916662481096,0.026817383369561007,0.04654211338651559,6.4984305151303605,0.008264292940346397,0.05645374740221937,0.3625440442787092,-0.003018581861393867,-0.0011596763538782228,0.01878484098568478,0.03170324218586518,0.19695075247481952,-10.88477277226279,-0.30400308067322734
0.23000000000000007,0.01,1.6020341176692752,0.012396039736528091,3.032600907060835,0.018592860582817623,0.05235987755982996,6.502635025978089,0.008532466774042008,-0.027820150710401337,0.37867565347760385,1.6431203726794807E-4,5.761245661750119E-4,0.01878484098568478,0.03170324218586518,0.19695075247481952,-10.88477277226279,-0.30400308067322734
0.24000000000000007,0.01,1.5935324151873025,0.01394554470359408,3.034563012123108,0.02435885068298432,0.05235987755982996,6.4982253313064575,0.008718395379870184,0.013487126710762458,0.3946959946542966,0.0038576638259330124,-2.5974481287508876E-4,0.019997737928029835,0.032196576383219516,0.2650071098778852,-10.875872237515717,-0.30371919379456436
0.25000000000000006,0.01,1.58268549597323,0.01394554470359408,3.03250515460968,0.02352217195675753,0.05235987755982996,6.506455979347229,0.008961983886700027,-0.0038998124537996705,0.41063131880616965,0.007786485553138768,1.182137238064347E-4,0.019997737928029835,0.032196576383219516,0.2650071098778852,-10.875872237515717,-0.30371919379456436
0.26000000000000006,0.01,1.5754288829335221,0.01394554470359408,3.0363461236953735,0.022426023676023234,0.04654211338651559,6.503572422663371,0.009197205606267602,0.0025973591059232793,0.42645817376590195,0.011891390134042222,1.0666617256512934E-5,0.019997737928029835,0.032196576383219516,0.2650071098778852,-10.875872237515717,-0.30371919379456436
0.2700000000000001,0.01,1.5651253740862028,0.012396039736528091,3.035000463909573,0.0143947535861722,0.05235987755982996,6.502196313540141,0.009421465843027834,7.160459153305366E-4,0.44221246259523717,0.016155513483038536,7.319230573168144E-5,0.019997737928029835,0.032196576383219516,0.2650071098778852,-10.875872237515717,-0.30371919379456436
0.2800000000000001,0.01,1.5552874902340972,0.01394554470359408,3.034358279652066,0.020358354872548105,0.04654211338651559,6.5066362929344175,0.009565413378889555,0.001357543674725711,0.4578637163360992,0.020577613619337982,8.79093704807673E-5,0.020941754306228688,0.03307857525407412,0.3470217059764167,-10.860987526577729,-0.30323460848769446
0.2900000000000001,0.01,1.5471399322199775,0.012396039736528091,3.0364302700360617,0.012737818609373413,0.04654211338651559,6.513629931608836,0.009768996927615035,0.0013701232416207779,0.47341659123844015,0.02515615945473843,1.1682834085680586E-4,0.020941754306228688,0.03307857525407412,0.3470217059764167,-10.860987526577729,-0.30323460848769446
0.3000000000000001,0.01,1.53976642610741,0.012396039736528091,3.0396939680841237,0.011821692640108752,0.04654211338651559,6.49710727930069,0.009896375113708769,0.0015218217101584765,0.4888879905606399,0.029890241117697985,1.4507182528258924E-4,0.020941754306228688,0.03307857525407412,0.3470217059764167,-10.860987526577729,-0.30323460848769446
0.3100000000000001,0.01,1.525857243867809,0.012396039736528091,3.0319833970069885,0.011248490802686952,0.04654211338651559,6.503246416250865,0.010014592040109856,0.0016583061938979955,0.5042856548217141,0.034779025182105176,1.7568396405662266E-4,0.020941754306228688,0.03307857525407412,0.3470217059764167,-10.860987526577729,-0.30323460848769446
0.3200000000000001,0.01,1.5183376036572136,0.012396039736528091,3.034848327583737,0.010716514633882061,0.04654211338651559,6.496259905497233,0.010127076948136726,0.0018038774914155666,0.5195442272603922,0.039821776856043566,2.0820658523134776E-4,0.020941754306228688,0.034004807238537,0.41086813336623607,-10.84615132282458,-0.3027385615836093
