time,step-size,{controller}.c.acceleration,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.velocity,{model}.m.x,{model}.m.y,{rabbitmq}.r.angle,{rabbitmq}.r.distance
4.199999999999955,0.01,-0.5445491049799851,0.19130713952346307,0.07752878854713076,2.101950389552167,9.034543356433476,0.14981015078274898,0.47705666221178333,2.6362558794021607
4.209999999999955,0.01,-0.5230185874986952,0.222887784385268,0.07944185994236538,2.096504898502367,9.054868038157368,0.15516989488450772,0.5235987755982987,2.73824996471405
4.2199999999999545,0.01,-0.49119294898148624,0.2700611419210883,0.08167073778621807,2.09127471262738,9.075115301474856,0.1606087924839075,0.4945099547317269,2.6475849771499633
4.229999999999954,0.01,-0.5134410339744383,0.22516732986476645,0.08437134920542895,2.0863627831375653,9.095286386198678,0.1661287864541812,0.5294165397716135,2.728808183670044
4.239999999999954,0.01,-0.4877513784549269,0.2548512125890997,0.08662302250407661,2.081228372797821,9.115383384608622,0.17173250140025648,0.5759586531581289,2.8582999658584596
4.249999999999954,0.01,-0.4484130332383238,0.3005008615595614,0.0891715346299676,2.0763508590132718,9.13540299059226,0.17742166040961696,0.5643231248114997,2.808499150276184
4.259999999999954,0.01,-0.45943075333063155,0.27508701228945753,0.09217654324556322,2.0718667286808885,9.155346660425922,0.18319862523021194,0.593411945678072,2.890162682533264
4.269999999999953,0.01,-0.43387448609921925,0.2964283352782625,0.0949274133684578,2.067272421147582,9.175217013316182,0.18906652520874287,0.6399540590645874,3.059437394142151
4.279999999999953,0.01,-0.38372098232874696,0.3398315985396131,0.09789169672124041,2.06293367628659,9.195011635293293,0.19502760456629603,0.674860644104474,3.214153861999512
4.289999999999953,0.01,-0.3377971244120907,0.3683289575628735,0.10129001270663654,2.0590964664633025,9.214731691535695,0.2010847422626216,0.6690428799311596,3.172246441841126
4.299999999999953,0.01,-0.3472288761624662,0.346063763276794,0.10497330228226527,2.0557184952191814,9.23438057157792,0.20724179828854455,0.7214027574909894,3.439561114311218
4.3099999999999525,0.01,-0.2703539851243677,0.3922439113526378,0.10843393991503321,2.0522462064575566,9.253961042022583,0.21350303062126805,0.7679448708775052,3.747014770507812
4.319999999999952,0.01,-0.1821835881323466,0.43245322081955884,0.11235637902855959,2.049542666606313,9.273470440230092,0.21987129810723438,0.8028514559173918,4.038332967758179
4.329999999999952,0.01,-0.09899236899149773,0.45663887891947236,0.11668091123675518,2.0477208307249897,9.292914365345961,0.2263517525907145,0.8203047484373349,4.204265375137329
4.339999999999952,0.01,-0.051438193396541765,0.45809680103798306,0.12124730002594991,2.0467309070350748,9.312299217963869,0.2329505061882149,0.878482390170479,4.916900706291199
4.349999999999952,0.01,0.14869365354049088,0.5072757750045768,0.12582826803632974,2.0462165251011095,9.331630680130306,0.23967399569060982,0.9308422677303092,5.861264004707336
4.3599999999999515,0.01,0.4134240062573884,0.5494163701240412,0.1309010257863755,2.0477034616365146,9.350910882961674,0.24652775272897964,0.9832021452901388,6.839628086090088
4.369999999999951,0.01,0.686473787123316,0.5893439114150082,0.13639518948761592,2.0518377016990885,9.370156253238916,0.25352236991448085,1.02392649450334,7.542970018386841
4.379999999999951,0.01,0.8809289841288624,0.6134295812220056,0.142288628601766,2.0587024395703217,9.389388918422181,0.260671382808564,1.07628637206317,8.252954864501953
4.389999999999951,0.01,1.0756058983183538,0.6496640563745038,0.14842292441398605,2.0675117294116103,9.40863141385816,0.2679893021074916,1.07628637206317,8.242957029342652
4.399999999999951,0.01,1.0675209305689761,0.6220597252195135,0.1549195649777311,2.0782677883947938,9.427898536878251,0.2754885317782086,1.070468607889855,8.26757074356079
4.40999999999995,0.01,1.0679591351601452,0.5858520703308632,0.16114016222992625,2.0889429977004834,9.44720480196745,0.28318189439370733,1.064650843716541,8.245977811813354
4.41999999999995,0.01,1.0555079886874492,0.5508866103441882,0.1669986829332349,2.099622589052085,9.46654544312727,0.2910754287282935,1.064650843716541,8.2306681060791
4.42999999999995,0.01,1.0448135162708971,0.5245232671792993,0.17250754903667678,2.1101776689389595,9.485916442445937,0.2991751748380148,1.0588330795432266,8.2090913105011
4.43999999999995,0.01,1.032438965576932,0.492760597362014,0.17775278170846978,2.1206258041016683,9.50531254453907,0.30748638431929043,1.0588330795432266,8.2090913105011
4.4499999999999496,0.01,1.0261700844793067,0.4691570503389455,0.1826803876820899,2.1309501937574375,9.524728587601127,0.3160141420500493,1.047197551196598,8.212663936614991
4.459999999999949,0.01,1.0209757859977349,0.43303727875406123,0.18737195818547936,2.1412118946022307,9.544159128401166,0.3247633681327073,1.0413797870232837,8.206801948547364
4.469999999999949,0.01,1.0131774088319234,0.4049524391370119,0.19170233097301997,2.151421652462208,9.563599177156838,0.3337390765802726,1.035562022849969,8.203014640808105
4.479999999999949,0.01,1.0059911079489445,0.37849298924128155,0.1957518553643901,2.161553426550527,9.583043688084715,0.34294627525544,1.0297442586766543,8.211562509536742
4.489999999999949,0.01,1.0023054467399717,0.35329735712831867,0.1995367852568029,2.171613337630016,9.60248729322365,0.35238966134224214,1.02392649450334,8.216714963912963
4.4999999999999485,0.01,0.9977121873176199,0.3292924002606642,0.2030697588280861,2.181636392097416,9.621924556801732,0.36207383572178536,1.02392649450334,8.216714963912963
4.509999999999948,0.01,0.99169835463718,0.31339401918988985,0.20636268283069273,2.191613513970592,9.641350233068215,0.37200342968740935,1.0122909661567112,8.187753171920777
4.519999999999948,0.01,0.9776027797554623,0.2846303164745661,0.20949662302259162,2.201530497516964,9.660758870908138,0.3821829069166459,1.0006554378100825,8.185103788375855
4.529999999999948,0.01,0.970910762235061,0.2565820409074272,0.21234292618733727,2.2113065253145185,9.68014477391787,0.3926165265017635,0.9948376736367676,8.154069318771363
4.539999999999948,0.01,0.9563554940672705,0.23680090431427414,0.21490874659641154,2.221015632936869,9.699501378975883,0.4033080883856961,0.9890199094634532,8.13712176322937
4.549999999999947,0.01,0.9457847139421021,0.21828194012164287,0.2172767556395543,2.2305791878775416,9.718822715959869,0.41426148883150554,0.9773843811168246,8.136766929626464
4.559999999999947,0.01,0.9399472275688849,0.19368035472390685,0.2194595750407707,2.2400370350169627,9.738102072362164,0.4254799899815036,0.9773843811168246,8.136766929626464
4.569999999999947,0.01,0.9342725192852323,0.18385766741843296,0.22139637858800978,2.2494365072926517,9.75733299313253,0.43696686414938135,0.9715666169435102,8.161277656555177
4.579999999999947,0.01,0.9354958394598585,0.16816927910406004,0.2232349552621941,2.258779232485504,9.776509345025495,0.4487254349856395,0.9599310885968816,8.12866153717041
4.589999999999947,0.01,0.9207576909164126,0.1459501393666369,0.22491664805323472,2.2681341908801023,9.795624972514187,0.460758769844453,0.9541133244235668,8.11794753074646
4.599999999999946,0.01,0.9121447940809473,0.1314097494551566,0.2263761494469011,2.2773417677892662,9.814674184485847,0.47307017894506775,0.942477796076938,8.124317455291749
4.609999999999946,0.01,0.9084038268081299,0.11089644848006397,0.22769024694145265,2.2864632157300755,9.833649876874984,0.4856619084166143,0.9366600319036236,8.122088994979858
4.619999999999946,0.01,0.9023069891563151,0.09801023740278503,0.22879921142625329,2.2955472539981567,9.852545460348011,0.49853623670598585,0.9250245035569948,8.128861608505249
4.629999999999946,0.01,0.8987528979825755,0.07907435251758826,0.22977931380028113,2.30457032388972,9.871354702815806,0.5116954964618232,0.9192067393836804,8.087628936767578
4.6399999999999455,0.01,0.8817939079610897,0.06769111948266587,0.23057005732545702,2.3135578528695455,9.890071184287912,0.5251416021835418,0.9075712110370512,8.1069442653656
4.649999999999945,0.01,0.8818096825806409,0.05018722891577998,0.23124696852028367,2.3223757919491566,9.908688656872865,0.538876401359574,0.8959356826904226,8.091404314041137
4.659999999999945,0.01,0.8721677327620244,0.03319558383546624,0.23174884080944147,2.331193888774963,9.927199816965071,0.5529006619084894,0.8901179185171082,8.076766452789307
4.669999999999945,0.01,0.8627782735160284,0.023964386182459205,0.23208079664779613,2.339915566102583,9.945598706462265,0.5672159460473478,0.878482390170479,8.066184663772583
4.679999999999945,0.01,0.8545823661947735,0.008525040206268833,0.23232044050962072,2.3485433488377434,9.963878638655105,0.5818229500068905,0.8668468618238503,8.048461284637451
4.689999999999944,0.01,0.8444431503958402,-0.006498901875535756,0.23240569091168342,2.357089172499691,9.98203300095987,0.5967221015077093,0.8552113334772216,8.072978620529176
4.699999999999944,0.01,0.8461805102483544,-0.020828073388411805,0.23234070189292808,2.3655336040036494,10.00005527849304,0.6119136929065372,0.8493935693039072,8.067976531982422
4.709999999999944,0.01,0.8397132665528886,-0.027508395155809703,0.23213242115904395,2.373995409106133,10.01793887612774,0.6273976154976377,0.837758040957278,8.021182098388671
4.719999999999944,0.01,0.8215337420851483,-0.040516676556925674,0.23185733720748586,2.3823925417716616,10.035678171940582,0.6431742692718124,0.8261225126106493,8.038183631896972
4.729999999999944,0.01,0.8212558918681552,-0.053224343478508046,0.2314521704419166,2.390607879192513,10.053267001556803,0.6592432609962628,0.8144869842640206,8.022568407058715
4.739999999999943,0.01,0.8119544264609325,-0.06534663773704029,0.23091992700713151,2.3988204381111946,10.070698371240468,0.675603210695365,0.8028514559173918,7.984763660430908
4.749999999999943,0.01,0.7964415620539376,-0.07689708698410132,0.2302664606297611,2.4069399823758038,10.08796670147535,0.6922536977852087,0.797033691744077,8.018260936737061
4.759999999999943,0.01,0.8009490728608949,-0.08092926063773208,0.2294974897599201,2.414904397996343,10.105065861776467,0.7091934358254697,0.7853981633974483,7.996856994628907
4.769999999999943,0.01,0.7901773196982884,-0.09141443642704143,0.22868819715354277,2.4229138887249517,10.121989400227278,0.7264204544720637,0.7679448708775052,7.945481996536255
4.7799999999999425,0.01,0.7709866257951804,-0.1086909367537342,0.22777405278927235,2.4308156619219345,10.13873239028024,0.7439339765422833,0.7621271067041908,7.954836788177491
4.789999999999942,0.01,0.7688649035365367,-0.11155005946631424,0.22668714342173502,2.4385255281798863,10.155288900375515,0.7617319666448065,0.7504915783575616,7.977620935440063
4.799999999999942,0.01,0.7706185450152859,-0.12060451201599079,0.22557164282707187,2.4462141772152517,10.17165257283065,0.7798115379599553,0.7388560500109329,7.957247743606567
4.809999999999942,0.01,0.7603008618806879,-0.12953030404360055,0.22436559770691197,2.4539203626654045,10.18781841197617,0.7981707869860472,0.7272205216643042,7.912767972946167
4.819999999999942,0.01,0.7432228148256841,-0.1380486457064749,0.22307029466647596,2.4615233712842115,10.203781744298086,0.816807968527538,0.715584993317675,7.90325083732605
4.8299999999999415,0.01,0.7359962116807672,-0.14616532672810728,0.2216898082094112,2.4689555994324683,10.219537254325525,0.8357202300134916,0.7039494649710463,7.89922456741333
4.839999999999941,0.01,0.7304095192162513,-0.15389868237490975,0.22022815494213013,2.476315561549276,10.235079364727458,0.8549039986591735,0.6923139366244175,7.881880226135254
4.849999999999941,0.01,0.7211371263883056,-0.16126678737573885,0.21868916811838104,2.4836196567414386,10.250403292734411,0.8743562763272211,0.6806784082777884,7.866765193939209
4.859999999999941,0.01,0.7125224602581152,-0.1682868913724624,0.21707650024462366,2.4908310280053216,10.265504521959155,0.8940740230503388,0.6690428799311596,7.85716025352478
4.869999999999941,0.01,0.7055062541837455,-0.17497543064414806,0.21539363133089903,2.497956252607903,10.280378483141863,0.9140537427616529,0.6574073515845309,7.855998096466064
4.87999999999994,0.01,0.7009057154457563,-0.18134806523598113,0.21364387702445756,2.50501131514974,10.295020825954392,0.9342918340984036,0.6457718232379022,7.835127162933349
4.88999999999994,0.01,0.6908288165314936,-0.1874197155605884,0.21183039637209775,2.512020372304198,10.30942747517177,0.9547846774157729,0.634136294891273,7.826397962570191
4.89999999999994,0.01,0.6841792061371346,-0.19320459732856365,0.20995619921649186,2.5189286604695127,10.323594675874423,0.9755287141332948,0.6225007665446443,7.816081371307373
4.90999999999994,0.01,0.6771455876843567,-0.19871625483193112,0.20802415324320622,2.525770452530884,10.337518552102152,0.9965198034439604,0.6108652381980155,7.802564716339111
4.9199999999999395,0.01,0.6692558490564207,-0.20396759265573963,0.2060369906948869,2.5325419084077274,10.351195611242522,1.0177539667464934,0.5992297098513863,7.780547952651977
4.929999999999939,0.01,0.659028281697917,-0.2089709058918971,0.2039973147683295,2.5392344668982916,10.364622532856332,1.0392270808141066,0.5875941815047576,7.77345230102539
4.939999999999939,0.01,0.6530259641481344,-0.21373790892598268,0.20190760570941052,2.545824749715271,10.377796148042918,1.0609348451094955,0.5759586531581289,7.758964395523071
4.949999999999939,0.01,0.6450151809172975,-0.2182797628644412,0.1997702266201507,2.552355009356752,10.390713368945507,1.082872661085112,0.5643231248114997,7.743774290084839
4.959999999999939,0.01,0.6368437956097035,-0.22260710166636644,0.1975874289915063,2.558805161165925,10.403371523769026,1.1050362060597472,0.5468698322915566,7.719435415267944
4.9699999999999385,0.01,0.6261588195754694,-0.2337028293928575,0.19536135797484264,2.565173599122022,10.415768041907084,1.1274209044792873,0.5352343039449279,7.708215713500977
4.979999999999938,0.01,0.6191962403070603,-0.2376310545214649,0.19302432968091407,2.5714351873177765,10.427900549434236,1.150022095166215,0.5235987755982987,7.695160188674927
4.989999999999938,0.01,0.6117837404383136,-0.24105997190238077,0.19064801913569943,2.577627149720847,10.439766761649686,1.1728348306426002,0.51196324725167,7.677513732910156
4.999999999999938,0.01,0.6031275553823354,-0.24431211915250878,0.18823741941667563,2.5837449871252303,10.451364848418539,1.1958543996133684,0.5003277189050412,7.663412866592407
5.009999999999938,0.01,0.5955086103707357,-0.2474099651204956,0.18579429822515053,2.5897762626790537,10.462693158127037,1.2190760105608855,0.4886921905584125,7.639296998977661
5.019999999999937,0.01,0.585137402106313,-0.25036146446222657,0.18332019857394558,2.595731348782761,10.473750184625247,1.2424947268812014,0.47705666221178333,7.623635435104371
5.029999999999937,0.01,0.5771791125595673,-0.25317356073539865,0.18081658392932332,2.6015827228038244,10.484534667674541,1.266105678765123,0.4654211338651546,7.639604835510254
5.039999999999937,0.01,0.5781397202605765,-0.25585283953819243,0.17828484832196934,2.6073545139294203,10.495045437753689,1.2899037244559448,0.4537856055185258,7.5911192703247075
5.049999999999937,0.01,0.5611006873332659,-0.25840557400869346,0.1757263199265874,2.613135911132026,10.505281627353005,1.3138839283461885,0.4421500771718967,7.596413812637329
5.0599999999999365,0.01,0.5591143208592364,-0.26083774093306916,0.17314226418650047,2.6187469180053586,10.515242909769833,1.3380421729350858,0.430514548825268,7.574117994308471
5.069999999999936,0.01,0.5495048876031566,-0.2631550348062718,0.17053388677716977,2.624338061213951,10.524928479125094,1.3623726741284583,0.4188790204786392,7.556681880950928
5.079999999999936,0.01,0.5412680899378893,-0.26536288116787765,0.16790233642910704,2.6298331100899826,10.53433828673558,1.3868710525786188,0.4072434921320103,7.5364517402648925
5.089999999999936,0.01,0.5323066212201805,-0.2674664493051895,0.16524870761742827,2.6352457909893614,10.543472206661644,1.4115322310881062,0.3956079637853813,7.54193006515503
5.099999999999936,0.01,0.5305929436497915,-0.26947066435622924,0.16257404312437637,2.640568857201563,10.552330359393611,1.436351279580541,0.3839724354387526,7.524216995239258
5.1099999999999355,0.01,0.5224394443460545,-0.27138021884108954,0.15987933648081407,2.645874786638061,10.560913036886513,1.4613232245591588,0.3723369070921237,7.494963598251343
5.119999999999935,0.01,0.5110649355275395,-0.2731995836486533,0.15716553429240318,2.6510991810815216,10.56922095049053,1.4864438119369425,0.36651914291880927,7.464932956695557
5.129999999999935,0.01,0.4995217192258429,-0.26796024615260133,0.15443353845591665,2.656209830436797,10.577254794928235,1.5117082143708784,0.3548836145721803,7.479254894256592
5.139999999999935,0.01,0.5004654721297676,-0.2696118095920061,0.15175393599439063,2.6612050476290556,10.585015359286642,1.5371113383356576,0.337430322052237,7.449315567016601
5.149999999999935,0.01,0.489085330187215,-0.27847191557053014,0.14905781789847056,2.6662097023503533,10.592503617759316,1.5626481199574487,0.33161255787892263,7.427879524230957
5.159999999999934,0.01,0.4800804453744561,-0.2733121564906868,0.14627309874276526,2.6711005556522256,10.599720981631888,1.5883147729613294,0.3199770295322937,7.438232803344727
5.169999999999934,0.01,0.4800448515451881,-0.2747264649936071,0.14353997717785838,2.67590136010597,10.606668710111729,1.6141063779290505,0.30834150118566495,7.406084575653076
5.179999999999934,0.01,0.4681628651192793,-0.27637296265512007,0.1407927125279223,2.680701808621422,10.613348391145577,1.6400182800241834,0.3025237370123506,7.372711372375488
5.189999999999934,0.01,0.45593809909228344,-0.27098304408220464,0.1380289829013711,2.6853834372726144,10.619761910223518,1.6660467834715869,0.2908882086657216,7.379417142868042
5.199999999999934,0.01,0.45500673763948307,-0.27249180546631846,0.13531915246054907,2.689942818263537,10.625911038846894,1.6921871093626502,0.27925268031909267,7.34258602142334
5.209999999999933,0.01,0.44195839504041295,-0.2742431131862134,0.13259423440588589,2.694492885639932,10.631797715116134,1.7184345145497144,0.2734349161457783,7.355736989974975
5.219999999999933,0.01,0.44291062580903384,-0.26895375429202606,0.12985180327402376,2.698912469590336,10.637424192091352,1.744785452823783,0.2617993877991496,7.307587842941285
5.229999999999933,0.01,0.4267771142693581,-0.2705583589022404,0.1271622657311035,2.7033415758484263,10.642792635268318,1.7712352669952796,0.2501638594525206,7.317223682403564
5.239999999999933,0.01,0.4268176855639423,-0.2724009846626934,0.12445668214208111,2.70760934699112,10.647905636624232,1.7977807521990856,0.24434609527920623,7.308044939041138
5.2499999999999325,0.01,0.42168697473684663,-0.26719863086388956,0.12173267229545418,2.7118775238467596,10.652765539903168,1.8244171216534757,0.23852833110589167,7.281027956008911
5.259999999999932,0.01,0.4115613133744393,-0.2619133589058656,0.11906068598681528,2.716094393594128,10.657375123147725,1.8511412626639183,0.2268928027592629,7.265752944946289
5.269999999999932,0.01,0.40475418842848415,-0.2638349652205845,0.11644155239775662,2.7202100067278723,10.661737217150618,1.8779496384334662,0.22107503858594835,7.237728443145752
5.279999999999932,0.01,0.39443796004408727,-0.2590216364216177,0.11380320274555078,2.724257548612157,10.665854630816023,1.904838319189096,0.2094395102393196,7.219595766067504
5.289999999999932,0.01,0.3869322853316067,-0.26109460769028536,0.1112129863813346,2.728201928212598,10.669730277957784,1.9318038022804405,0.20362174606600525,7.181178817749023
5.299999999999931,0.01,0.37380891204216754,-0.2564114064031095,0.10860204030443175,2.732071251065914,10.673367167528362,1.9588423231416436,0.1919862177193763,7.17202938079834
5.309999999999931,0.01,0.3689254759839867,-0.25860769376064086,0.10603792624040066,2.7358093401863357,10.67676839588049,1.9859504949314706,0.18616845354606193,7.165195579528809
5.319999999999931,0.01,0.36476915815626515,-0.25404195282429787,0.10345184930279426,2.7394985949461756,10.679937129160672,2.0131244604864675,0.17453292519943298,7.162542142868042
5.329999999999931,0.01,0.3618126430353465,-0.25635015130866323,0.10091142977455128,2.7431462865277383,10.682876666413133,2.040361280710433,0.1687151610261186,7.151998357772827
5.339999999999931,0.01,0.35667176825974856,-0.2518910357833668,0.09834792826146464,2.746764412958092,10.685590433098014,2.0676581784336014,0.16289739685280402,7.099961748123169
5.34999999999993,0.01,0.3399306416996323,-0.24732805132627414,0.09582901790363098,2.7503311306406895,10.688081892799342,2.095012594943298,0.15707963267948966,7.086069631576538
5.35999999999993,0.01,0.33390081845701697,-0.2429657270678196,0.09335573739036823,2.7537304370576856,10.690354603874578,2.1224218436959656,0.14544410433286092,7.078227262496949
5.36999999999993,0.01,0.32966537126453427,-0.24578150946173113,0.09092608011969004,2.757069445242256,10.692412067579152,2.1498821782733546,0.13962634015954634,7.057753429412842
5.37999999999993,0.01,0.3219292930902424,-0.2418208240954765,0.08846826502507273,2.7603660989549015,10.694257889286005,2.1773910156681873,0.13380857598623197,7.049992523193359
5.3899999999999295,0.01,0.3177782471211998,-0.23773342852149554,0.08605005678411796,2.7635853918858038,10.695895706848942,2.2049460452210017,0.1279908118129176,7.024109315872193
5.399999999999929,0.01,0.30859937331273163,-0.23382426378899607,0.08367272249890301,2.7667631743570156,10.697329249446918,2.2325446933299986,0.12217304763960302,7.023929147720337
5.409999999999929,0.01,0.3066422567474852,-0.23009903185732594,0.08133447986101304,2.769849168090143,10.69856227932817,2.2601848359419634,0.11053751929297428,6.992752056121827
5.419999999999929,0.01,0.2960610748600258,-0.233522484690415,0.07903348954243979,2.7729155906576177,10.699598554378342,2.2878639359168065,0.10471975511965992,6.984968633651733
5.429999999999929,0.01,0.2920418630279147,-0.23014080060863232,0.07669826469553563,2.775876201406218,10.700441869646536,2.315580265158783,0.09890199094634532,6.95252251625061
5.4399999999999284,0.01,0.28118058370644006,-0.22660506114936085,0.07439685668944931,2.7787966200364975,10.701096013898736,2.343331318541505,0.09308422677303096,6.939239873886108
5.449999999999928,0.01,0.27570919266621186,-0.22322149747376935,0.0721308060779557,2.781608425873562,10.701564889615057,2.3711153287112996,0.0872664625997166,6.90838321685791
5.459999999999928,0.01,0.2653822451960775,-0.21999704207384507,0.06989859110321801,2.7843655178002242,10.70185239861957,2.3989299270736955,0.0872664625997166,6.926537952423096
5.469999999999928,0.01,0.2688113159983322,-0.20995207468752547,0.06769862068247956,2.787019340252185,10.70196245019341,2.4267733647623606,0.08144869842640201,6.893681726455688
5.479999999999928,0.01,0.25801927925628193,-0.20702498014599965,0.06559909993560431,2.789707453412168,10.701898959371356,2.45464348584587,0.07563093425308764,6.880387372970581
5.489999999999927,0.01,0.2526839923844618,-0.204549909136858,0.06352885013414432,2.792287646204731,10.701665830186087,2.4825395862605393,0.06981317007977328,6.841838035583496
5.499999999999927,0.01,0.24034206224054022,-0.20220655738208496,0.06148335104277574,2.7948144861285757,10.701266900278958,2.5104596128515717,0.06399540590645869,6.82842643737793
5.509999999999927,0.01,0.235070710788675,-0.19997458382272354,0.05946128546895489,2.7972179067509813,10.700706007993903,2.5384021288626966,0.058177641733144325,6.794525184631348
5.519999999999927,0.01,0.22413630764618872,-0.19784806109232672,0.05746153963072766,2.799568613858868,10.699987021072765,2.5663650661117066,0.058177641733144325,6.791538991928101
5.5299999999999265,0.01,0.22188974942454748,-0.18884920482030415,0.05548305901980439,2.80180997693533,10.699113792278453,2.5943471302572116,0.05235987755982996,6.757222290039063
5.539999999999926,0.01,0.2109362550497395,-0.1869188144229464,0.053594566971601344,2.8040288744295756,10.698090197673203,2.6223465261215786,0.04654211338651559,6.740309772491455
5.549999999999926,0.01,0.20486941163986208,-0.18539337255782962,0.05172537882737188,2.806138236980073,10.696920075222094,2.6503623895977038,0.04654211338651559,6.71907244682312
5.559999999999926,0.01,0.19765734292242998,-0.17698202590879705,0.04987144510179359,2.8081869310964716,10.695607213197121,2.6783930437785743,0.040724349213201005,6.693137979507446
5.569999999999926,0.01,0.18916647560420188,-0.17561209649549198,0.048101624842705616,2.8101635045256956,10.694155377495896,2.706437357945527,0.040724349213201005,6.674915285110473
5.5799999999999255,0.01,0.18287817711551516,-0.1676479053295961,0.046345503877750695,2.8120551692817375,10.692568341123275,2.7344941433595547,0.03490658503988664,6.6458531665802
5.589999999999925,0.01,0.17360578507341343,-0.16671813333909585,0.044669024824454735,2.8138839510528926,10.690849796099947,2.762562132787214,0.029088820866572274,6.618320150375366
5.599999999999925,0.01,0.16479927147336706,-0.166146749951061,0.04300184349106378,2.8156200089036267,10.689003421249279,2.7906403305376064,0.029088820866572274,6.590379514694214
5.609999999999925,0.01,0.1559342587722039,-0.1586444339508017,0.041340375991553165,2.8172680016183604,10.687032829962014,2.818727487272178,0.02327105669325769,6.576405067443847
5.619999999999925,0.01,0.15103261791326092,-0.15814060255480117,0.039753931652045146,2.8188273442060825,10.684941636096186,2.846822447808007,0.02327105669325769,6.538486394882202
5.629999999999924,0.01,0.13947978404336725,-0.1510016030270151,0.03817252562649714,2.820337670385215,10.682733455317122,2.8749240971775967,0.01745329251994332,6.523029060363769
5.639999999999924,0.01,0.1342455346707264,-0.150858048263846,0.03666250959622699,2.821732468225649,10.680411778546027,2.903031752264244,0.01745329251994332,6.490918970108032
5.649999999999924,0.01,0.12441783069485969,-0.14406297612763033,0.03515392911358853,2.823074923572356,10.677980154130488,2.931144109243438,0.011635528346628954,6.468840961456299
5.659999999999924,0.01,0.11743051506435015,-0.1442471363075542,0.03371329935231222,2.8243191018793046,10.675441984454038,2.9592605261044795,0.011635528346628954,6.4373038959503175
5.6699999999999235,0.01,0.10785362973850621,-0.13776430238181084,0.03227082798923668,2.8254934070299482,10.672800715729087,2.9873799417891385,0.005817764173314366,6.420748891830445
5.679999999999923,0.01,0.10251364549455566,-0.1382459535997681,0.030893184965418572,2.826571943327333,10.670059678683433,3.0155016063065765,0.005817764173314366,6.384620771408081
5.689999999999923,0.01,0.09175064999786295,-0.13204655999258663,0.02951072542942089,2.8275970797822785,10.667222231902404,3.043624546957322,0.0,6.368985109329223
5.699999999999923,0.01,0.08675758274281549,-0.132798264432394,0.028190259829495024,2.828514586282257,10.664291601801544,3.071748236824963,0.0,6.331889085769653
5.709999999999923,0.01,0.07582019224614864,-0.1268561692327276,0.026862277185171084,2.8293821621096855,10.661271075233701,3.099871641592774,0.0,6.31379693031311
5.7199999999999225,0.01,0.07023384322185962,-0.12088024733326988,0.025593715492843807,2.830140364032147,10.658163788001916,3.1279943211945764,0.0,6.283607349395752
5.729999999999922,0.01,0.061325839411522226,-0.11517171971779713,0.02438491301951111,2.830842702464366,10.654972946029819,3.156115273801512,-0.005817764173314366,6.253488416671753
5.739999999999922,0.01,0.05247113518947124,-0.11670488093959694,0.023233195822333137,2.8314559608584813,10.65170160655478,3.1842340465103027,-0.005817764173314366,6.229557065963745
5.749999999999922,0.01,0.045402401954759954,-0.11152215355229607,0.022066147012937166,2.831980672210376,10.64835278241411,3.2123498723509742,-0.005817764173314366,6.202280731201172
5.759999999999922,0.01,0.0374502014101024,-0.1062704339100142,0.020950925477414208,2.8324346962299236,10.644929407607854,3.24046200421096,-0.011635528346628732,6.177581119537353
5.769999999999921,0.01,0.03026189573250484,-0.10822470935195784,0.019888221138314066,2.8328091982440244,10.641434405755987,3.26856989621474,-0.005817764173314366,6.1485595703125
5.779999999999921,0.01,0.0219111607410853,-0.09646976747421025,0.018805974044794487,2.8331118172013494,10.637870632169987,3.2966729265352113,-0.011635528346628732,6.1277733993530275
5.789999999999921,0.01,0.01590946149803809,-0.09857242790516908,0.017841276370052384,2.8333309288087603,10.634240853683183,3.3247705592649153,-0.011635528346628732,6.092223997116089
5.799999999999921,0.01,0.005824161907248726,-0.09423128836882963,0.016855552091000692,2.8334900234237406,10.630547864603916,3.352862163827041,-0.011635528346628732,6.077045793533325
5.809999999999921,0.01,0.0014788081350866733,-0.08979552911309702,0.015913239207312396,2.833548265042813,10.626794261962477,3.380947338537097,-0.01745329251994332,6.036499576568604
5.81999999999992,0.01,-0.009909077586478876,-0.0925278934882969,0.015015283916181425,2.833563053124164,10.62298271457206,3.409025295790489,-0.011635528346628732,6.027330646514892
5.82999999999992,0.01,-0.012485250850328632,-0.08151432232641032,0.014090004981298455,2.8334639623482993,10.619115739396664,3.437095822336956,-0.01745329251994332,5.986641435623169
5.83999999999992,0.01,-0.023818775434492245,-0.08432333947123416,0.013274861758034353,2.833339109839796,10.615195878760705,3.465158012115862,-0.01745329251994332,5.972068767547608
5.84999999999992,0.01,-0.02782421099054746,-0.08065519496654572,0.012431628363322011,2.833100922085451,10.611225566994182,3.493211847426054,-0.01745329251994332,5.938408155441284
5.8599999999999195,0.01,-0.03710626972771118,-0.07686064469034017,0.011625076413656555,2.8328226799755454,10.607207201824869,3.5212564337991528,-0.01745329251994332,5.923920221328736
5.869999999999919,0.01,-0.04099594601328116,-0.07323116091684563,0.010856469966753154,2.8324516172782683,10.603143094977419,3.5492916165014448,-0.01745329251994332,5.884315900802612
5.879999999999919,0.01,-0.05186251814222968,-0.06977243190578031,0.010124158357584697,2.8320416578181353,10.599035566026316,3.5773167199327984,-0.01745329251994332,5.859927959442139
